15300,1352,1465,126,2.9295454341769727
15300,930,1813,103,2.5370913012360705
15301,1489,1519,165,2.365161921728065
15301,927,1560,177,2.27531488620453
15301,878,1534,126,1.1992646312050934
15301,1065,1400,164,2.399518143436287
15301,955,1202,156,2.20116606137342
15302,820,1201,172,2.5842950661960318
15302,774,1758,142,2.922256486269534
15303,1068,1104,102,1.1217581756712107
15303,987,1961,123,1.2406129145299563
15304,1021,1492,120,1.1714532230516272
15304,565,1872,188,2.715504143691693
15304,1092,1341,125,1.8170033123288414
15304,1435,1936,193,1.672961561327968
15305,878,1075,134,2.054987887234659
15305,988,1515,199,1.3499862015896875
15305,801,1381,187,2.772241049485325
15306,631,1583,145,1.2108391548961757
15306,832,1317,132,2.342364327385861
15306,880,1501,120,1.5130367989095412
15306,1043,1139,125,1.3861754226760283
15307,704,1047,121,1.5446529687754162
15307,1377,1899,155,2.197816345453713
15307,1480,1611,150,2.17410566593151
15307,647,1321,128,2.3261931517220518
15308,531,1975,116,2.535346612875878
15308,1454,1854,110,1.37670319205718
15308,1215,1325,149,2.772555106892428
15308,860,1512,159,2.773257449934379
15309,1165,1471,141,2.140626723642124
15309,1009,1384,135,2.3777736849337288
15309,593,1752,106,2.245491251549022
15309,558,1275,122,1.8073602498883132
15310,1413,1785,120,2.4262120788166333
15310,1048,1112,144,2.9609585539975916
15310,787,1295,163,1.9104203440320058
15312,691,1426,167,2.4204714791344273
15312,1017,1803,107,1.938943493354821
15312,1296,1125,160,2.870103971934996
15312,1192,1086,108,2.060402997988512
15312,1049,1957,131,2.3477117729919526
15313,909,1064,196,2.5843859961214237
15313,1036,1802,186,1.877351176448648
15313,1353,1674,113,1.2743084754857403
15313,732,1156,140,2.2523957738252682
15314,1289,1186,128,1.959869961733341
15314,589,1502,137,1.3337709933456434
15314,551,1587,106,1.9440703091655975
15315,1123,1700,189,2.159165799462892
15315,1498,1405,108,2.2416496328472597
15316,691,1021,132,2.4329926405963676
15316,817,1725,121,1.5851489800546623
15316,1345,1010,144,1.5337604109000356
15316,616,1264,190,2.3892838824705187
15316,703,1617,179,1.542577545497189
15317,1195,1454,153,1.1954914550270532
15317,1469,1035,158,1.31125472440374
15317,871,1576,127,1.266702438456746
15318,743,1028,129,2.2013668044951276
15318,1112,1501,132,1.3295863149367413
15318,1431,1453,137,1.3208224509593052
15318,794,1247,175,2.9423973369766285
15319,539,1922,195,2.4507476724441215
15319,894,1299,179,2.544047349807861
15320,924,1778,194,2.4716955237994185
15320,948,1541,159,2.2803214986632403
15320,970,1450,180,1.1620622849050322
15320,1452,1284,194,2.118900382238481
