24900,1146,1281,176,2.5707445487406417
24900,978,1681,100,1.2580290864672126
24901,1028,1229,166,1.084026685542816
24901,860,1625,138,1.9374818422813633
24901,1192,1362,108,1.6570036277973539
24901,1215,1398,106,2.809285779936182
24902,1171,1020,140,2.1764752544054273
24902,929,1691,171,1.1197358976506546
24902,697,1947,153,1.4369460182058422
24902,987,1963,185,1.1041639989494323
24902,1332,1111,146,2.348831956802246
24902,874,1033,178,1.2803466481462817
24903,1455,1849,194,1.9578657492752158
24903,546,1300,182,1.5055978681813897
24903,1360,1901,168,1.7975510461447544
24903,623,1512,186,1.5793601548634078
24904,854,1310,156,1.47945414864434
24904,1426,1112,195,1.4670147350132916
24904,1229,1358,167,2.708982330919018
24904,1427,1721,193,1.7290964912333502
24904,528,1723,156,1.2294208713570278
24905,1068,1806,199,2.323289467810765
24905,1278,1567,176,1.811730360447507
24905,837,1943,120,2.563919245948679
24906,915,1632,171,2.7589418093084794
24906,860,1357,175,1.248650867180402
24906,1166,1086,190,2.9301362144406164
24907,1432,1456,133,2.314019309213307
24907,1211,1616,166,2.4172336670969656
24908,850,1998,159,2.1644055318424256
24908,664,1036,131,1.7022440588924885
24909,1386,1803,150,1.0268207551678399
24909,855,1002,103,2.6747539140931473
24909,1000,1371,108,2.7378143133793653
24910,1105,1188,167,1.4707961752351897
24910,867,1539,109,2.933579094528166
24911,1049,1926,183,1.2575413610465611
24911,1250,1417,145,2.8033342685315525
24911,535,1760,168,2.6289641091293774
24912,1411,1449,130,1.4597868477804479
24912,1215,1745,130,1.7274989333198845
24913,923,1639,143,1.250962906484528
24913,1495,1841,174,1.3303708362289923
24913,885,1157,167,1.5476706362249162
24913,615,1725,186,2.197562319222363
24913,859,1552,106,1.4990692284326934
24913,1492,1615,177,1.3914158814002477
24913,1267,1583,155,1.5949013736862863
24914,924,1055,104,2.4770563537375487
24914,577,1786,195,1.009396297481605
24914,1206,1442,131,1.961635896526841
24914,631,1850,146,2.1084898833264627
24915,1246,1859,153,2.53878683624885
24916,965,1500,100,1.0535395936061973
