24600,1489,1987,112,2.735719370881439
24600,774,1048,182,1.6062599731966714
24600,1115,1561,128,1.6742828447985512
24601,744,1719,124,2.264102755639565
24601,1481,1471,135,1.9607245047893314
24601,937,1187,149,1.185126227863543
24601,960,1985,103,1.5538923804903162
24602,631,1193,184,1.1180056468471882
24602,795,1473,171,2.0859499349362047
24602,744,1471,190,1.9261801439391215
24603,518,1462,166,1.1626434498713678
24603,1120,1837,176,2.8967964050430783
24603,916,1864,122,1.624191360525778
24604,910,1466,151,2.8826546260740087
24604,659,1483,166,1.9756416512209116
24604,811,1417,199,2.2509815985133423
24604,515,1785,126,2.4129466819269476
24604,1056,1058,133,2.113610203208214
24606,593,1635,109,1.779357913796484
24606,819,1435,132,2.2451917067415588
24606,1027,1706,157,2.746119043580743
24607,843,1205,109,2.3860997802442414
24607,512,1749,147,2.4477497286785246
24607,833,1915,178,2.2728363143528627
24607,1417,1665,189,1.9096473925759725
24607,980,1160,171,1.8619219516148315
24607,745,1484,171,1.7166114931977126
24607,1349,1159,197,1.9810879916098694
24607,1012,1935,198,1.385972480612635
24608,622,1639,181,1.5906345747214676
24609,1030,1370,195,1.5203561989768628
24609,1243,1839,115,1.8658813683736852
24609,1066,1843,131,1.726549993853044
24609,1318,1588,167,1.0442750572175847
24610,720,1614,197,1.8595947090254086
24610,549,1555,171,2.809437806279579
24610,561,1499,129,2.4278714678203874
24611,762,1130,189,1.5894671283238648
24611,1458,1083,117,1.2737135247032938
24611,1436,1958,139,1.3242963483585313
24611,802,1502,118,2.278935493013785
24612,707,1377,137,2.0424741680828884
24612,1294,1226,153,2.8713837458587106
24612,1139,1709,120,1.684056448726664
24612,956,1750,114,1.059564721975344
24612,1482,1610,102,1.491226749399479
24613,524,1949,168,1.9225200131652418
24613,569,1353,104,2.603608430630937
24613,1312,1914,115,2.356840790304789
24613,814,1305,104,2.542774633274839
24614,1014,1088,111,1.1933850523210852
24614,1419,1970,115,1.3263390972438887
24614,727,1127,199,2.69473657734204
24614,1432,1425,112,1.5684073377602388
24615,1106,1742,166,1.0708150253404767
24615,910,1338,179,2.526122520879392
24615,1390,1038,132,1.1511276969307513
