23400,1200,1622,160,1.9874757343654292
23400,1449,1315,179,1.8949817407664291
23400,596,1815,183,1.6535803573776864
23401,989,1439,188,2.637028175357014
23401,1214,1637,147,1.1568045602925183
23401,734,1799,135,2.3082235852699298
23401,1298,1509,140,1.1729144585849325
23402,893,1128,197,2.7334365479822527
23402,1423,1903,188,1.4879906576511246
23402,1469,1111,117,1.243999947340541
23402,1127,1657,112,2.075857216091345
23402,1354,1135,152,2.3423754804483625
23403,686,1382,151,1.5865897826288313
23403,866,1761,126,2.242081767607141
23403,789,1869,176,2.296972443678567
23403,1432,1798,106,2.684901369427411
23403,1151,1646,140,2.5089927857398706
23403,835,1325,188,1.959862243298331
23403,1166,1566,111,2.258742240880781
23403,877,1848,191,2.604262172656859
23403,1041,1328,123,1.7769977598111295
23404,1192,1852,164,1.137523012154244
23404,608,1868,135,1.7191695852458475
23404,947,1340,162,1.2152682193383395
23404,690,1013,168,2.8187603872625706
23405,569,1149,143,1.7345378359756105
23405,829,1112,130,1.3639715415619371
23405,1324,1778,167,2.789917923037919
23406,1141,1974,185,1.1360696398495842
23406,1025,1933,110,1.532387074176278
23406,632,1714,155,2.796520247700238
23406,1247,1626,189,2.6517088774283772
23407,733,1797,105,1.3483270709253243
23407,826,1356,173,1.1730090817880827
23407,1492,1214,115,2.4327714334806014
23407,624,1941,188,2.2899402151841706
23408,711,1001,112,2.339519010583478
23408,1148,1953,159,1.8637765753089257
23409,1165,1799,100,2.2075690111108304
23409,1110,1911,197,1.8068946141636826
23409,1464,1371,150,2.415964220356653
23410,1308,1628,110,2.223003374186791
23410,1058,1141,122,1.9815935466284484
23411,1246,1992,183,2.1989503999735813
23411,535,1993,109,2.572108109159406
23411,734,1232,115,2.0525386426159677
23412,861,1391,100,1.527989927899472
23412,1414,1806,169,2.1893057478079427
23413,912,1381,115,2.1892441182370463
23413,928,1635,147,1.1081961567777885
23413,712,1149,104,2.453067685204015
23413,1258,1444,112,2.51554243775194
23413,1025,1273,159,2.6934390495317446
23414,834,1053,145,2.100668287322382
23414,558,1061,136,1.6725480857713881
23414,1005,1094,143,2.041017814453751
23414,895,1208,194,2.0962967607757017
23415,715,1623,136,1.158625329949333
23415,1063,1279,116,2.6494792920106045
23415,1107,1305,160,1.2760004740956952
23415,1104,1989,186,1.5939973293686056
23415,1355,1279,102,2.8541731534695267
23416,840,1805,123,2.4794321059254667
23416,1406,1952,188,2.9186248024424737
23416,1395,1090,159,2.9388163693071556
23417,619,1262,150,2.814868440178287
23417,1205,1409,157,1.553332126149783
23417,607,1782,131,1.703763112700658
23418,706,1078,142,1.3956544699068905
23418,1499,1753,117,1.423793278245788
23418,1351,1682,142,1.527125617627026
23418,1096,1538,189,2.0891924366549808
23418,1482,1761,114,1.1205043911295964
23418,806,1787,111,1.0472098412878947
23418,1314,1673,199,2.906553689427668
23418,1059,1255,144,1.9695920260656787
23418,980,1218,175,2.201813891405453
23419,1072,1831,141,2.337974525532167
23419,1046,1956,149,2.7935305423997923
23419,1123,1839,112,1.7668185050313443
23420,686,1940,159,2.740975463792134
23420,521,1380,196,2.361418563979368
23420,1194,1041,123,1.5717470032281557
23420,1463,1996,198,2.448326655419774
23420,1147,1276,147,1.3921657076661282
23421,1278,1633,114,2.4788319063325646
23421,589,1792,182,1.362325772957526
23421,512,1550,194,1.32447422382639
23421,894,1578,119,1.3037023368010778
23421,623,1389,104,2.7387242992310004
23421,1383,1532,108,2.7085330407832604
23421,1272,1158,148,2.6200988284587403
23421,942,1852,127,2.1284720556834085
23421,778,1267,106,2.791234517005297
23422,1081,1381,191,1.6620607186773673
23422,1210,1134,144,2.914819204220321
23422,600,1410,170,2.397157313403629
23423,1445,1455,136,1.3219435988190529
23423,900,1099,122,2.2289839628786066
23424,1062,1872,106,2.5544087238746105
23424,1492,1175,147,2.247356617416683
23424,1150,1673,123,2.6391243148982677
23424,1248,1878,163,1.4123985520182227
23424,1455,1252,139,1.1061697405629916
23425,1495,1709,119,2.9172222515159505
23425,809,1390,111,2.3457510223389857
23426,1219,1000,143,1.2883731656712358
23426,635,1132,180,2.850390038521965
23427,736,1161,119,1.6380021433173715
