600,886,1503,128,1.4501168153452828
600,1045,1481,187,2.609923620929259
600,1116,1321,105,1.2363229655871604
601,1401,1851,191,2.858845357147345
601,1486,1037,117,1.8236065999019224
603,812,1409,161,2.4179193737472664
603,1241,1058,180,1.6637680041701242
603,957,1416,118,1.801409982417971
603,1029,1654,184,1.3859284219402377
603,1186,1822,148,1.0922705981847414
604,1234,1252,173,1.1770747552660963
605,876,1078,173,2.420435119812857
605,1367,1482,192,2.102521694278744
605,1392,1331,150,2.6807379038420134
605,1167,1108,121,2.215706759573598
605,1003,1452,135,2.1537568939437364
606,1104,1620,172,2.174060536901828
606,942,1320,176,1.3467632626129848
607,1172,1575,155,1.9040657950192947
607,1423,1412,171,1.0791311672958723
607,1065,1603,186,2.0924861711642944
608,1207,1573,133,2.026780315090928
608,1095,1082,150,1.8492774934272609
608,839,1620,123,1.7430609354052122
608,879,1550,166,1.6872391343814004
608,707,1697,123,2.3529301403287484
609,1202,1090,113,2.67180878899522
609,620,1999,105,2.2926933613262097
609,641,1566,156,1.432657458367323
609,1460,1314,155,1.68415706452734
609,1048,1258,157,1.3630541400449379
609,566,1838,133,2.007418189534876
609,762,1417,196,2.265188879063186
610,777,1333,124,1.9131688251997636
610,1267,1623,162,2.5509937060303014
610,767,1770,142,2.1980039916815612
610,1419,1207,198,2.454342980907829
610,1089,1968,181,2.8931688777710427
610,1493,1265,136,1.2947485373670682
611,1211,1123,141,2.529027692620832
611,1101,1948,192,2.5640850395219843
611,1453,1034,180,2.338889432256552
612,918,1395,132,1.278760250315918
612,1490,1445,177,2.5454542348940423
613,635,1904,190,1.9927139188134368
613,1032,1805,123,1.328697595734748
613,1307,1887,191,1.0475485056698923
613,1167,1381,174,2.498188022606385
613,1324,1697,102,2.4900655118731407
614,1327,1987,179,1.8775416115089856
614,1104,1280,122,2.0707867496721617
614,726,1924,193,1.389466382803794
615,1393,1446,123,2.640241355207188
615,1356,1595,145,2.479751350036836
615,1207,1865,118,2.5205009249171546
615,1024,1129,117,2.461387000380962
615,1159,1294,161,2.861154883804798
615,1099,1627,160,1.7983958397098951
616,742,1575,100,1.9713091699998555
616,1020,1297,146,2.4333447047715353
616,1052,1909,130,1.2892272938922882
616,850,1166,171,2.8210194079256836
617,879,1672,106,2.1519934203813467
617,1440,1088,165,2.5782087371321207
617,1496,1889,181,2.3461072071824223
617,1218,1174,167,1.8800048833687615
617,1421,1459,199,2.3550854783123167
617,1447,1854,178,2.08135321925132
618,664,1114,128,1.3297726353740238
618,544,1226,103,1.688292458065891
618,1286,1326,152,2.8174798719668215
618,1468,1825,136,2.5719016171868985
619,974,1825,113,1.4016191351882576
619,713,1959,177,2.4151737266129025
619,1431,1604,108,2.8984793378952443
620,1023,1670,105,1.821681442794589
620,992,1056,178,1.826044824534632
621,1079,1918,156,2.874665247577323
621,996,1448,136,1.5106247464504443
622,1052,1475,170,1.4198016705237133
622,527,1829,150,2.5064762990580505
622,1436,1900,190,1.6364721529929962
622,1133,1459,186,2.21052949705874
622,1090,1146,101,2.197101310568482
622,1439,1893,177,1.255393121520117
622,1286,1248,148,1.0380778554438448
623,1014,1611,115,1.6719253364992295
623,508,1645,176,2.867365465523423
623,1159,1017,168,1.1539573671669163
623,1392,1726,160,2.9194369408211873
624,847,1724,173,2.89315462773155
624,556,1393,173,1.7790630776597016
625,567,1095,132,1.9091693455419192
625,1073,1733,191,2.0233709349798
626,1404,1182,104,1.0208824038095476
626,541,1075,180,1.6702579500196613
626,783,1396,117,2.248696519519977
626,935,1177,185,2.4834212019470105
626,1010,1771,163,2.2214068899460195
626,1173,1584,110,1.6845557037450782
626,852,1913,196,1.6206437583907642
627,951,1199,168,2.236956569231313
627,1314,1271,106,1.7948335706602088
628,971,1981,174,1.6253631509033326
628,514,1871,120,2.463501999269763
628,831,1078,136,1.284173759386584
628,1288,1345,123,2.2585730661753685
628,746,1835,143,1.4680346799406152
628,974,1859,149,2.29058518176529
628,1128,1914,198,1.8115962858372034
628,1332,1628,192,1.1826241179458463
628,1351,1380,196,1.5076320232695826
629,897,1220,138,2.135537143669324
629,972,1233,126,1.8178967199161924
629,1359,1997,188,1.7926550936059513
629,651,1095,159,2.315010956830413
629,892,1573,169,2.9726471710031794
629,1358,1663,178,2.819905486440758
629,1275,1905,146,1.6294796864711278
629,1061,1419,161,2.0050008704562954
630,1037,1632,112,2.9953646255680906
630,1062,1039,175,1.1772682756924564
630,604,1817,155,2.4499401613438367
630,1415,1866,176,2.4146773658085614
630,1387,1038,156,2.7798691027863893
631,1174,1936,100,1.4671437105636607
632,576,1363,119,2.012265837322253
632,1194,1802,109,1.6839155398619274
633,700,1470,144,2.939228276598338
633,1482,1819,129,2.929177603735866
634,592,1920,145,1.3980499195492757
