2100,672,1817,123,1.0647430854849054
2100,1487,1307,185,1.4746271383176288
2100,1088,1222,108,1.7633191393046248
2100,1065,1545,115,2.1927636693873405
2101,588,1187,160,2.831029081031886
2101,1168,1453,189,1.3881192729902647
2101,1417,1364,172,2.4779339467330503
2102,1386,1351,154,2.522560541694077
2102,578,1197,141,1.1366984236580324
2102,732,1310,128,2.5558602896002744
2102,949,1614,174,2.220902605331787
2102,973,1672,122,1.0119169559090115
2102,600,1251,111,2.4848107974919116
2103,881,1935,123,1.7594659688297964
2103,929,1806,101,1.4700418167577567
2103,1001,1410,175,1.4071571780331023
2103,711,1638,124,2.488464874986137
2103,1459,1261,125,1.8123825750448754
2104,1109,1943,164,1.6175371569657673
2104,1273,1509,155,2.953128504569717
2105,1342,1130,126,2.832021879168789
2105,1106,1277,100,1.7435459859363234
2105,1493,1642,153,1.0429621492130479
2105,810,1777,152,2.116439419400171
2105,1147,1165,110,2.2366288498965003
2105,598,1955,177,1.4818384056215488
2105,512,1796,133,1.971948675016217
2106,968,1501,101,1.709235780225593
2106,1316,1494,126,2.015087875423214
2106,546,1092,100,1.7214787115473758
2107,816,1896,134,1.1579391893431683
2107,1116,1127,122,2.862152182699596
2108,792,1504,100,2.3620447967632443
2108,887,1012,108,2.7410724843550245
2108,710,1116,169,1.8330226972660433
2108,1118,1257,119,2.281556767913686
2108,872,1838,115,2.1015872164105627
2109,1401,1032,117,1.3913904849969796
2109,537,1051,121,1.120321099863311
2110,1404,1236,111,1.900674879167073
2110,1496,1329,163,2.09065470834034
2110,1469,1998,155,1.4014949847426974
2111,685,1845,172,2.063636380089378
2111,850,1052,158,2.575816017493482
2112,680,1018,155,2.304580334606361
2112,1418,1094,152,1.3558055263928817
2112,756,1325,178,2.388269855659773
2112,1138,1542,102,1.933288980986072
2112,1174,1463,176,1.4790933548592378
2112,970,1734,108,2.5756039500907244
2113,1136,1848,129,1.995661629662628
2113,1378,1035,141,2.341053756979176
2113,908,1375,112,1.0084595268703023
2114,842,1689,165,1.6417865119912474
2114,1160,1528,163,1.3196239368343459
2114,1274,1330,169,1.5092306104637745
2114,858,1192,110,1.157041580780945
2115,1197,1594,186,1.1847567822869576
2115,984,1770,139,1.9346663997921938
2115,1319,1617,125,1.521893674883342
2115,843,1251,145,2.7162762519621153
2116,1372,1310,182,2.287029909876342
2116,1025,1925,116,2.6134887960886015
2116,1396,1449,134,1.0371876953796717
2116,1266,1580,124,2.8390079522434384
2116,939,1946,135,2.4709546832402522
2116,1420,1969,191,1.4211923393380204
2117,534,1952,111,2.006394334889841
2117,695,1253,111,1.9061925636979735
2117,1096,1960,156,2.039335798473558
2117,959,1658,112,1.4447453848184688
2117,1394,1016,166,1.718299181847374
2118,1178,1392,136,2.276739070298283
2118,534,1740,148,2.1401781822639876
2118,1250,1628,167,2.170648096466761
2118,607,1503,124,1.0424152478219881
2119,1224,1668,161,2.0694451111617793
2119,889,1210,128,1.2310726765445035
2120,514,1893,155,1.7738917919522148
2120,1412,1354,185,2.069430308486533
2120,1045,1480,128,1.6134980467592877
2121,864,1018,192,1.9084738773109338
2121,570,1981,153,2.8131958609818533
2121,785,1392,124,1.9980239502216073
2121,1010,1937,137,2.2149591644893833
2121,1227,1539,143,2.0994743359409362
2121,997,1893,146,2.575171100473674
2121,1469,1509,140,1.2137480388016855
2121,1279,1370,159,1.6126056378118692
2122,600,1057,104,1.353997914368868
2123,1033,1873,110,1.8790497582624992
2123,1163,1567,185,2.100250242091796
2123,711,1672,136,2.9571814487713928
2124,1450,1063,151,1.2124960940977902
2124,628,1926,190,1.0299540176765203
2124,1424,1822,123,2.7781001862519368
2124,959,1176,134,2.956385044147903
2124,698,1449,111,2.9060103436939704
2124,1454,1698,128,2.9638977965586646
2124,1477,1718,139,1.881512982796073
2125,1077,1940,157,1.1249248206561226
2125,1177,1605,194,2.6134116862208856
2125,1319,1150,177,2.048083472743678
2125,1257,1965,181,2.7024195066943086
2125,547,1592,161,1.9428346161921775
2125,600,1249,194,2.269306370325287
2126,553,1507,144,2.4431335163850134
2126,731,1112,146,1.7978425156345574
2126,973,1087,114,1.6704256636964359
2126,1227,1141,195,1.6046319555804045
2126,765,1788,152,1.269748170670632
2126,689,1221,114,2.725565596767215
2127,1210,1219,137,2.503281205136399
2127,916,1611,173,2.868721341965631
2127,1241,1915,199,1.7019653445406455
2128,870,1721,106,2.374283722942729
2128,1250,1436,173,2.2247000025293104
2128,923,1116,130,1.2193242101554393
2128,570,1287,120,1.5002448729636395
2129,751,1802,142,2.644560002372393
2129,1451,1340,120,2.32960299057931
2129,564,1277,136,1.258808678643845
2129,1401,1032,153,2.3488201091194183
2129,1052,1588,187,2.058220891985749
2129,1437,1385,163,2.3911625856087384
2129,685,1569,189,1.045360614934136
2129,622,1719,189,1.6221166096708926
2129,1224,1083,170,2.282646594923059
2130,1495,1156,109,1.4416229140745633
2130,1015,1373,153,1.6557745078297765
2130,1040,1112,111,2.3291907595149803
2130,859,1457,184,2.1450694153788037
2130,1258,1458,130,1.9718452372336222
2131,638,1165,155,1.7422536576649854
2131,1011,1674,198,2.304925477641418
2131,698,1304,182,2.8648267210934306
2132,584,1269,194,2.0433005548465726
2132,729,1724,137,1.5792219755315886
2132,1440,1095,190,1.3790976718166912
2132,1403,1974,164,1.4435395066085759
2132,708,1734,142,1.3278777545984097
2133,766,1508,140,1.3323941427061785
2133,671,1225,152,1.2956997081654025
2133,1277,1571,168,2.842207438629712
2133,1356,1608,183,2.9129156252785453
2133,902,1275,111,1.1314689775236042
2133,870,1382,182,2.254775270024618
2133,1059,1276,173,2.907465591909716
2133,1361,1955,111,1.7303405288366869
2134,1455,1832,183,2.0948939511853446
2134,1104,1511,109,2.4079499955314323
2134,1408,1594,180,1.8779311028320396
2134,1486,1068,138,2.291572146098981
2134,981,1169,130,1.5938491210372288
2134,1340,1891,106,2.562772759482886
2135,1429,1400,144,2.550548910433692
2135,738,1571,156,2.7356543276807086
2135,976,1669,176,1.8041022993573437
2135,576,1235,191,2.7537696335924924
2136,686,1206,172,2.1905765367107803
2137,604,1341,169,2.179797190614197
2137,1261,1757,170,2.072178009331128
2137,682,1574,101,1.3380042380928192
2138,804,1374,193,2.773830116542409
2138,1116,1290,128,2.7448049753459043
2138,915,1307,192,1.4943928439761556
2138,1041,1438,138,1.5299476621674184
2139,577,1618,156,2.288982771145334
2139,1238,1947,118,1.976839049037168
2139,1360,1938,164,1.5471942777510084
2139,501,1267,187,2.9055135274386634
2139,736,1607,191,1.6482207962020976
2139,952,1266,149,1.66230046193168
2139,782,1744,192,2.952547815179898
2140,1197,1085,150,2.8921073760083083
2140,1107,1695,111,2.12353485599561
2140,1114,1669,143,1.6443939395044915
2140,623,1005,123,2.126404258932722
2141,749,1209,137,1.5524132656883853
2141,534,1955,131,2.611321379892418
2141,612,1655,116,2.558494592049305
2141,1352,1877,110,1.8680819218259466
2141,1468,1968,164,2.923467246671481
2142,1435,1560,131,1.1893264437199491
2142,620,1205,142,2.9298195421864395
2142,591,1366,191,2.836310346463142
2142,973,1615,146,1.5963426933672058
2142,1413,1738,183,1.1413403023721782
2142,1490,1291,130,2.3150412324217307
2142,528,1722,191,2.347417556616004
2142,834,1858,104,1.4439168307443406
2143,1236,1507,111,2.546080017640506
2143,1259,1312,160,2.6327184095699745
2143,622,1630,111,1.1261579887075044
2143,922,1439,190,2.9166263893316353
2144,1117,1647,151,2.532795374361675
2144,1264,1896,195,2.8266902600600274
2144,1388,1320,132,1.6232480026509417
2144,1256,1509,199,2.127329053185581
2144,535,1410,189,2.4486229945590168
2144,1434,1069,196,2.655584338301878
2145,1011,1797,146,1.3517154424650426
2146,1255,1109,143,1.9045780294234056
2146,1249,1770,100,1.8213968850066415
2146,721,1539,104,2.0890535737447085
2146,781,1494,194,2.4191119091868845
2146,672,1250,157,2.5537718315052578
2146,629,1998,187,1.2961925814995265
2147,1120,1364,186,1.5300647613520346
2147,687,1536,152,1.6512021690058858
2148,584,1593,118,2.749919141215737
2148,1048,1703,188,1.6046402440882332
2148,672,1240,197,2.426554822877737
2148,611,1709,196,2.4266450101860677
2148,1308,1250,192,2.75305797037952
2148,809,1436,174,2.9261867365762915
2149,1371,1488,116,1.8428513287504278
2149,1198,1231,163,2.6101920946378385
2150,506,1125,169,1.2897073424866228
2151,789,1946,156,1.02995118947096
2151,1158,1037,135,2.1873497391004966
2151,866,1880,113,2.538076938106647
2151,602,1969,116,2.541500172721218
2151,1013,1727,162,2.3218707242495142
2152,1172,1024,144,1.1573777084914167
2152,895,1982,122,2.8781763430967517
2152,600,1430,123,1.4759577149561363
2152,1347,1411,100,2.1661902853348822
2152,1256,1798,113,2.3757542116135086
2152,1427,1872,127,1.6196131030511933
2153,842,1258,164,1.266972380901883
2153,1182,1545,172,2.9825153667956017
2153,1194,1725,137,2.3215506398305115
2153,763,1293,153,2.5042653051907884
2153,656,1871,113,2.457452568801116
2155,593,1896,191,1.0599370686807879
2155,1435,1777,181,2.690584598963051
2155,944,1049,141,1.9312239399798983
2155,1247,1165,174,1.378744601724009
2156,1459,1474,179,1.0236946974977017
2156,911,1119,120,2.826726196381708
2156,1396,1287,108,2.5614944507784183
2156,1321,1176,156,2.2161942188975665
2157,978,1769,120,1.1516906338700243
2157,1286,1784,190,1.2443069791683432
2158,1044,1993,101,1.2194900695059365
2158,638,1566,161,2.3098287629144423
2158,952,1982,178,1.8105380755887914
2158,903,1425,117,2.36849037046478
2159,1128,1287,162,2.249340040880951
2159,987,1220,142,1.8565995737639598
2159,586,1954,191,1.9036418589146022
2159,759,1749,183,2.0996538761750783
2159,630,1704,107,1.8607327193214973
2159,914,1800,191,1.619185066931728
2159,1246,1739,170,1.1447304519853385
2160,583,1107,158,2.1407492641712556
2160,518,1283,112,1.7358131137096307
2161,1208,1061,186,2.3278715424177627
2161,1444,1588,172,1.9084011074482747
2161,1049,1353,184,2.228037001931786
2161,1449,1625,117,2.096026062418843
2161,576,1056,139,1.1622240768258647
2161,924,1758,149,2.730727613843017
2162,582,1514,186,1.4411153093949565
2162,1462,1477,179,2.716884285505591
2163,714,1394,158,2.2884564076766556
2164,1230,1459,125,1.6798045285848149
2164,1031,1735,196,1.3432498244937314
2165,1073,1406,137,1.5080409819071678
2165,1347,1239,195,1.1814948789100523
2165,1277,1745,138,1.7255449264566514
2165,690,1642,169,2.1836744925139744
2166,930,1703,171,2.092484865409579
2166,721,1722,109,1.9925840504639265
2167,1371,1989,120,1.323263137153093
2167,1152,1513,106,2.0177530849276213
2167,1413,1640,135,1.333560824197496
2167,1152,1488,162,1.2298178830837962
2167,552,1793,112,1.4133279423999712
2167,1495,1570,170,2.5202647430595366
2168,576,1357,134,2.2900648228527114
2168,1129,1292,104,2.944332845397666
2168,917,1927,163,1.262438481235221
2168,686,1147,183,1.7669461330796157
2169,667,1312,164,1.2019367851512097
2169,897,1324,178,1.255723528749339
2169,808,1805,171,2.2488725484678707
2169,1435,1815,195,1.7607007315099963
2170,697,1524,133,1.2848595151220672
2170,1315,1235,159,2.3852324764973862
2170,1069,1590,161,1.229322183361406
2170,696,1472,148,1.1365157322761683
2171,1342,1923,157,2.946588843041827
2171,1281,1242,199,2.321485524225678
2171,930,1788,189,2.6189494067474612
2171,659,1800,143,1.0367065600698941
2172,771,1299,199,2.109370431382889
2172,1227,1021,128,2.8247847215034136
2173,1356,1702,168,1.9246635683886817
2173,571,1727,160,2.1448600188832216
2173,1278,1466,123,1.5702936505118976
2174,1096,1311,199,1.2111143474254762
2174,851,1742,156,1.6549442522990703
2174,1180,1224,133,1.2568034935723833
2174,1404,1971,114,2.7601665171729377
2174,674,1436,182,2.416819536832406
2175,1470,1210,111,1.6849890980421072
