18900,1293,1718,118,1.5552396361524197
18900,1139,1228,168,1.4350020129005763
18900,1250,1498,199,1.758786829404289
18901,1429,1426,132,2.0599415691050913
18901,1170,1996,196,1.66084496313676
18901,1424,1623,144,2.888093595137662
18902,1276,1869,163,1.5742564400149095
18902,578,1118,153,1.9545109370771874
18902,739,1157,103,2.022856240306032
18902,729,1684,162,1.6611208190678912
18903,524,1408,148,1.6996135568069586
18903,1106,1517,136,1.5858849762504625
18903,1425,1375,176,1.2185832767363403
18903,773,1148,146,1.607537219302328
18904,636,1823,164,1.6616543762732539
18904,529,1065,178,2.90935316133376
18904,888,1150,137,1.5201945744641345
18904,707,1759,141,1.4866537252861474
18904,932,1835,147,1.0900150969969953
18905,1044,1980,134,1.6326200459968347
18905,522,1971,143,2.049916051002045
18905,511,1907,107,2.932861806925582
18906,1438,1988,148,2.7483513090221976
18907,522,1725,180,1.0878299765848563
18907,548,1499,109,2.632372202613232
18907,567,1160,126,1.7694673947144577
18908,1125,1120,177,2.1593626923489273
18908,652,1883,119,1.4675136137261298
18909,843,1819,111,1.1796250496905198
18909,1489,1664,158,1.3682347227929559
18909,919,1683,164,1.503028370536502
18909,813,1004,176,2.0587368896085163
18909,973,1075,148,1.852644832299181
18909,1233,1169,122,2.2312064500587088
18909,1145,1322,192,2.4662729738852875
18910,846,1626,168,2.0224826228909363
18911,1390,1040,145,1.3000130120649702
18911,816,1777,116,1.5486549946095818
18912,1110,1474,103,1.6944497286694467
18912,973,1146,150,2.4872127444388097
18912,1096,1260,106,2.7412025409233074
18913,911,1094,159,1.1330659457048866
18913,649,1529,195,2.1350796271723786
18913,1495,1140,149,2.1405338333195294
18913,851,1264,157,1.7933713149097816
18913,712,1222,198,2.4095675574995035
18914,513,1922,183,1.5887573681965608
18914,923,1729,188,1.5545892714576957
18914,1404,1513,148,2.119804403968344
18914,962,1215,199,1.3813633290032796
18916,827,1248,157,1.4047853828500343
18916,1167,1698,179,1.2243500620917434
18917,1486,1767,183,2.8601926150739114
18917,659,1482,120,2.5583445580941087
18919,1041,1583,192,1.1915181026004371
18919,919,1942,176,1.255441876830924
18920,518,1318,191,2.6635762425579737
18920,610,1309,181,1.218133118431502
18920,590,1004,184,2.905961979946389
18920,542,1832,185,2.00639074551255
18921,782,1927,124,2.7225024603505856
18921,569,1720,109,2.1060968746467084
18921,585,1799,129,1.54733775048162
18921,507,1090,115,1.9543119615642373
18921,1219,1592,183,2.3903914899253156
18921,1046,1523,156,1.2503820997082398
18922,1011,1044,179,1.5445116901223062
18922,751,1176,133,1.8721193453462441
18923,602,1824,109,2.2207618547956374
18923,1116,1915,188,1.2377531035810079
18924,1164,1151,122,1.5274483794706046
18924,687,1409,117,2.0935337798855436
18924,1461,1393,149,1.57453959601054
18924,1055,1779,122,2.022622731826433
18925,1259,1396,123,1.1472195367024998
18926,548,1617,153,1.7537234556397274
18926,1452,1465,102,1.1096443461717274
18926,1387,1917,153,1.7812994278013583
18926,536,1426,160,2.7919135021541215
18926,1339,1099,103,2.1563074626816756
18926,870,1474,171,1.7544353723016441
18926,1484,1591,149,2.7986269742979104
18926,1361,1261,167,2.2427846924744568
18927,1067,1050,143,2.0209713700163685
18927,586,1669,119,2.4844983813167465
18927,628,1347,148,2.219093317627949
18927,798,1727,139,2.6695403650359513
18927,1473,1778,140,1.972643683618761
18927,651,1680,175,2.2594028140997646
18928,670,1525,128,1.9186980563934934
18928,704,1188,134,1.626666910160094
18929,1435,1736,145,2.5803154814240274
18929,514,1653,174,2.391947460878698
18929,770,1888,104,1.2742375988117947
18929,1189,1844,160,2.6977095730548077
18929,1097,1755,124,1.2305517241931065
18930,707,1515,137,2.173494076867792
18930,1184,1521,144,1.055783203378662
18930,1489,1527,171,2.6503619173498745
18930,887,1308,178,1.3446759809246436
18931,682,1347,128,1.9498237540805536
18931,1493,1682,170,2.60121460792652
18931,1141,1838,173,2.482424413230357
18931,1499,1567,186,2.269764596857107
18931,568,1498,111,1.5914022900133875
18932,1232,1864,116,2.751368166656902
18932,1142,1614,134,1.855565459089108
18932,852,1411,126,1.7611798620509678
18932,843,1649,136,2.498354641359448
18932,1131,1769,184,2.0533979634185586
18933,528,1384,114,2.279401137701692
18933,627,1719,189,1.7506326218263053
18933,906,1036,188,1.883899016441987
18933,1207,1888,114,2.6133014141869824
18933,1189,1749,102,2.7920118946360075
18934,719,1263,157,1.2439760206094097
18934,1000,1246,133,1.6939761217864369
18935,758,1127,149,2.817240449430041
