14700,830,1519,186,1.4287105939554574
14700,1054,1557,181,2.6983749390816056
14700,724,1020,161,1.222813081203964
14700,1044,1785,184,1.18826067173801
14701,678,1324,184,2.4534757269165968
14701,1049,1694,190,2.702560311921201
14702,555,1488,178,1.5524356635292607
14702,1109,1784,155,1.4279739871091965
14702,635,1364,133,1.719864881262748
14703,1209,1552,127,2.978991661735115
14703,754,1245,115,2.8754269676545046
14703,1288,1960,184,2.9583520449172056
14703,1353,1441,196,2.1260853097608865
14703,642,1524,177,1.2243454056513192
14703,759,1943,151,2.6183579987827335
14703,1350,1067,155,2.423617332763116
14703,1201,1448,133,1.1697988541862752
14704,1020,1745,132,2.113216245466683
14704,1388,1278,100,1.1204887951615077
14704,1481,1066,108,1.4486332357634584
14704,663,1309,175,1.9643208242712156
14705,549,1620,173,2.2917667330010065
14705,937,1291,182,1.8237648705958456
14705,662,1113,140,1.1657419035014798
14706,1477,1238,196,2.8789605759618473
14706,1289,1543,107,2.9297029378952617
14707,594,1244,150,2.256139396292249
14707,1400,1524,115,2.1648286852777923
14707,1052,1963,148,2.7676215906450032
14707,1229,1055,192,2.2248754258650574
14707,1449,1473,149,2.518165126893616
14707,1248,1179,182,2.756987648384497
14708,1441,1435,191,2.3308613781496144
14708,583,1865,177,2.4947660524158506
14709,1342,1336,101,1.19295826490421
14709,985,1218,143,2.7779474539473155
14710,1125,1356,165,2.9631692044426954
14710,1197,1497,157,1.1084743138074722
14711,1302,1899,137,1.4315715300270604
14711,597,1743,148,1.6686059818190628
14711,1166,1032,116,2.849749528900441
14711,967,1576,174,2.3021985095170447
14711,654,1965,149,2.811619798195091
14712,535,1736,169,1.1020227565825476
14712,1136,1337,113,2.5917398687849182
14712,888,1257,124,2.7442621241233613
14712,995,1343,103,2.8664434933715035
14713,525,1924,139,1.36230684853825
14714,1373,1743,138,2.0632994680634953
14714,976,1724,166,1.3893723788109564
14714,590,1495,185,1.6165594517078303
14714,1456,1985,147,1.7920994260793193
14714,931,1491,129,2.979690663811433
14715,871,1374,180,2.548276498205465
14715,810,1047,131,2.991916794305376
14715,931,1891,148,1.3129919894135191
14716,921,1144,189,1.6819147571753403
14716,1245,1581,104,1.0690155879312844
14716,900,1834,109,2.9184125207259983
14716,1027,1933,143,1.191510002107275
14716,1406,1096,185,1.3948719563094107
14717,1121,1708,113,2.452243338262784
14717,1324,1758,122,1.0377905208878737
14718,1423,1568,180,1.6228128393763392
14718,1181,1731,165,2.682479760292342
14718,799,1299,184,2.202199007113207
14718,992,1660,154,1.148769117703295
14719,1213,1568,147,2.8771736815801185
14719,620,1141,141,1.625053292531834
14719,1315,1987,115,2.469447860809463
14719,608,1830,183,2.4622371538387906
14720,895,1261,113,2.6991277385966512
14720,1426,1529,189,1.788483697795503
14721,1446,1635,134,1.4827789919295802
14721,576,1309,120,1.5948069187264897
14721,536,1530,156,1.105287260420785
14722,889,1087,183,2.0432403256013716
14723,542,1109,118,1.6181916584764053
14723,683,1721,139,1.1609818839348223
14723,589,1372,132,2.789576509438517
14724,1137,1223,185,2.115293675546461
14724,721,1997,115,1.9949205687586533
14725,1179,1831,113,2.962520266871709
14725,567,1179,157,1.4639395277376923
14725,723,1965,167,2.2414389754201114
14725,624,1136,112,2.465572716405161
14726,1295,1281,168,1.3840481882436033
14726,965,1099,144,2.037709234904354
14727,1355,1787,152,1.9281048148901958
14727,1267,1472,167,2.2685126340940447
14728,849,1154,185,2.444679157059432
14728,1259,1734,192,2.996448349976954
14728,922,1968,149,2.0150333597782053
14728,1332,1940,147,1.1596773057593788
14728,1062,1131,163,2.512719586085283
14728,964,1793,191,1.8377501236092006
14728,544,1049,133,1.9441121157259331
14729,575,1857,173,1.046215493068511
14729,1364,1312,173,1.7965644013995512
14730,1370,1280,186,1.5716789363191186
14730,1297,1935,196,1.4581983267985423
14730,828,1237,147,2.5476680343087725
14730,991,1489,181,2.4420743164349403
14731,678,1824,152,2.931360989123373
14731,645,1661,152,1.6963171392248177
14731,1293,1265,191,2.8756737359620246
14731,672,1611,108,1.4569135520941028
14731,672,1274,181,2.9433183787835935
14732,646,1744,185,2.3549058363440865
14732,750,1989,108,1.132208888751479
14732,1324,1781,171,1.7602455799694927
14732,977,1352,133,2.53105744212073
14732,865,1898,189,2.6804261925100743
14732,1145,1186,167,2.958665012409627
14733,773,1977,176,2.493048360024862
14733,932,1113,110,1.621558879879812
14733,1263,1352,170,1.8157773479721289
14733,618,1328,195,2.4300295129436993
14734,965,1489,112,2.8230740383264163
14734,1294,1332,179,2.491589340960061
14734,619,1079,122,1.6639492942946057
14735,660,1264,159,1.3098185764124666
14735,775,1383,178,2.0045715033045246
14735,1092,1352,186,1.7355323689833217
14736,1246,1280,172,1.8586565507744628
14736,629,1459,136,2.5383283059003885
14736,1313,1606,148,1.7842557922137579
14736,1206,1913,153,2.909277093864035
14737,911,1493,197,1.7789336189716385
14738,717,1763,110,2.7243971698265983
14738,1447,1226,152,1.9140465793605812
14738,773,1935,113,2.8609372796990904
14738,993,1706,146,2.464514778527027
